image,size_px,visible_fraction,visible_px,found,best_iou
0e845b123.jpg,38.999808,0.5,18.999744000000003,False,0.0
0e845b123.jpg,38.999808,0.6,22.999744000000003,False,0.0
0e845b123.jpg,38.999808,0.7,26.999744000000003,False,0.46356195509097087
0e845b123.jpg,38.999808,0.8,29.999744000000003,True,0.6578575455731341
0e845b123.jpg,38.999808,0.9,33.99974400000001,True,0.8301916249972733
0e845b123.jpg,38.999808,1.0,37.99974400000001,True,0.5589818214951355
49dfe969e.jpg,16.999679999999998,0.2,3.0001279999999966,False,0.0
49dfe969e.jpg,16.999679999999998,0.3,5.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.4,7.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.5,8.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.6,10.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.7,12.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.8,14.000127999999997,False,0.0
49dfe969e.jpg,16.999679999999998,0.9,15.000127999999997,True,0.8801946624708549
49dfe969e.jpg,16.999679999999998,1.0,16.999679999999998,True,0.8243470188868351
d21b2fcef.jpg,11.000064,0.2,1.9997439999999642,False,0.0
d21b2fcef.jpg,11.000064,0.3,2.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.4,3.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.5,5.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.6,6.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.7,7.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.8,8.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,0.9,9.999743999999964,False,0.0
d21b2fcef.jpg,11.000064,1.0,10.999743999999964,False,0.0
30484cd3b.jpg,175.00032000000002,0.2,34.99987199999998,False,0.0
30484cd3b.jpg,175.00032000000002,0.3,52.99987199999998,False,0.3292249263101187
30484cd3b.jpg,175.00032000000002,0.4,69.99987199999998,False,0.4783767621812058
30484cd3b.jpg,175.00032000000002,0.5,87.99987199999998,True,0.5913025787711076
30484cd3b.jpg,175.00032000000002,0.6,104.99987199999998,True,0.6638998464295894
30484cd3b.jpg,175.00032000000002,0.7,122.99987199999998,True,0.7733208560424399
30484cd3b.jpg,175.00032000000002,0.8,139.99987199999998,True,0.8477267672228016
30484cd3b.jpg,175.00032000000002,0.9,157.99987199999998,True,0.9070679682529057
30484cd3b.jpg,175.00032000000002,1.0,174.99987199999998,True,0.9511285376813551
0a2c6480e.jpg,141.000192,0.2,10.000064000000009,True,0.8003598523558912
0a2c6480e.jpg,141.000192,0.3,15.000064000000009,True,0.6080620635813876
0a2c6480e.jpg,141.000192,0.4,20.00006400000001,True,0.88282351834015
0a2c6480e.jpg,141.000192,0.5,24.00006400000001,True,0.8717279066315038
0a2c6480e.jpg,141.000192,0.6,29.00006400000001,True,0.9383461531685131
0a2c6480e.jpg,141.000192,0.7,34.00006400000001,True,0.8747670772576738
0a2c6480e.jpg,141.000192,0.8,39.00006400000001,True,0.9032720880469096
0a2c6480e.jpg,141.000192,0.9,44.00006400000001,True,0.9184942241570851
0a2c6480e.jpg,141.000192,1.0,48.99993599999999,True,0.8876096993640474
015e56b00.jpg,74.999808,0.2,15.0,False,0.4270285541624823
015e56b00.jpg,74.999808,0.3,22.0,False,0.0
015e56b00.jpg,74.999808,0.4,30.0,False,0.0
015e56b00.jpg,74.999808,0.5,37.0,False,0.0
015e56b00.jpg,74.999808,0.6,45.0,True,0.7711116978626398
015e56b00.jpg,74.999808,0.7,52.0,True,0.80788552365821
015e56b00.jpg,74.999808,0.8,60.0,True,0.8437294694795078
015e56b00.jpg,74.999808,0.9,67.0,True,0.8678846420485234
015e56b00.jpg,74.999808,1.0,74.99980799999997,True,0.8745047606285657
a6654388a.jpg,24.999935999999998,0.2,4.999616000000003,False,0.0
a6654388a.jpg,24.999935999999998,0.3,7.999616000000003,False,0.0
a6654388a.jpg,24.999935999999998,0.4,9.999616000000003,False,0.0
a6654388a.jpg,24.999935999999998,0.5,12.999616000000003,False,0.0
a6654388a.jpg,24.999935999999998,0.6,14.999616000000003,False,0.0
a6654388a.jpg,24.999935999999998,0.7,17.999616000000003,True,0.7054030246604542
a6654388a.jpg,24.999935999999998,0.8,19.999616000000003,True,0.6896644166723597
a6654388a.jpg,24.999935999999998,0.9,22.999616000000003,True,0.7568305378737812
