product,quality,bytes,psnr,n_ships
ROI mosaic x1.5,60,977,,1.0
ROI mosaic x1.5,80,1115,,1.0
thumbnail 48px,30,713,,
thumbnail 48px,60,775,,
thumbnail 48px,80,874,,
thumbnail 64px,30,757,,
thumbnail 64px,60,862,,
thumbnail 64px,80,1048,,
thumbnail 96px,30,931,,
thumbnail 96px,60,1192,,
thumbnail 96px,80,1674,,
thumbnail 128px,30,1177,,
thumbnail 128px,60,1743,,
thumbnail 128px,80,2644,,
whole tile,30,39846,36.407531782696935,
whole tile,40,46588,37.67174786400269,
whole tile,50,54086,39.28093273011139,
whole tile,60,57057,39.861746653056336,
whole tile,80,89834,47.10318085805155,
ROI mosaic x1.5,60,12587,,1.0
ROI mosaic x1.5,80,17827,,1.0
thumbnail 48px,30,677,,
thumbnail 48px,60,688,,
thumbnail 48px,80,721,,
thumbnail 64px,30,712,,
thumbnail 64px,60,736,,
thumbnail 64px,80,770,,
thumbnail 96px,30,808,,
thumbnail 96px,60,846,,
thumbnail 96px,80,918,,
thumbnail 128px,30,929,,
thumbnail 128px,60,986,,
thumbnail 128px,80,1098,,
whole tile,30,16902,38.89556737974888,
whole tile,40,22155,39.34679395777464,
whole tile,50,29195,40.959182783271785,
whole tile,60,30606,42.34772836808253,
whole tile,80,60016,48.84052058250954,
ROI mosaic x1.5,60,2141,,3.0
ROI mosaic x1.5,80,2259,,3.0
thumbnail 48px,30,696,,
thumbnail 48px,60,746,,
thumbnail 48px,80,830,,
thumbnail 64px,30,743,,
thumbnail 64px,60,830,,
thumbnail 64px,80,994,,
thumbnail 96px,30,884,,
thumbnail 96px,60,1071,,
thumbnail 96px,80,1475,,
thumbnail 128px,30,1076,,
thumbnail 128px,60,1510,,
thumbnail 128px,80,2370,,
whole tile,30,35001,36.147007315607695,
whole tile,40,41366,37.463854419221946,
whole tile,50,48635,38.76705610425648,
whole tile,60,51464,39.80251652810976,
whole tile,80,85338,46.2646964801062,
ROI mosaic x1.5,60,4929,,4.0
ROI mosaic x1.5,80,6132,,4.0
thumbnail 48px,30,670,,
thumbnail 48px,60,687,,
thumbnail 48px,80,718,,
thumbnail 64px,30,706,,
thumbnail 64px,60,727,,
thumbnail 64px,80,788,,
thumbnail 96px,30,804,,
thumbnail 96px,60,847,,
thumbnail 96px,80,1005,,
thumbnail 128px,30,924,,
thumbnail 128px,60,996,,
thumbnail 128px,80,1354,,
whole tile,30,25978,37.435278121545835,
whole tile,40,32173,38.4015145628629,
whole tile,50,39392,39.654432750222945,
whole tile,60,41451,41.34546516978682,
whole tile,80,72533,47.97860639131014,
ROI mosaic x1.5,60,3864,,1.0
ROI mosaic x1.5,80,5544,,1.0
thumbnail 48px,30,687,,
thumbnail 48px,60,715,,
thumbnail 48px,80,764,,
thumbnail 64px,30,723,,
thumbnail 64px,60,765,,
thumbnail 64px,80,861,,
thumbnail 96px,30,828,,
thumbnail 96px,60,925,,
thumbnail 96px,80,1279,,
thumbnail 128px,30,981,,
thumbnail 128px,60,1320,,
thumbnail 128px,80,2160,,
whole tile,30,37905,35.865906353096605,
whole tile,40,44752,37.258973736488414,
whole tile,50,52091,38.867327577625325,
whole tile,60,55199,39.70474475580468,
whole tile,80,90038,46.11932678669814,
ROI mosaic x1.5,60,6277,,3.0
ROI mosaic x1.5,80,8351,,3.0
thumbnail 48px,30,675,,
thumbnail 48px,60,685,,
thumbnail 48px,80,711,,
thumbnail 64px,30,705,,
thumbnail 64px,60,714,,
thumbnail 64px,80,747,,
thumbnail 96px,30,797,,
thumbnail 96px,60,814,,
thumbnail 96px,80,887,,
thumbnail 128px,30,918,,
thumbnail 128px,60,937,,
thumbnail 128px,80,1087,,
whole tile,30,20634,37.24748827823292,
whole tile,40,27122,38.65357499271516,
whole tile,50,33238,40.6408157887229,
whole tile,60,35474,41.70739867361646,
whole tile,80,64597,48.427292402220026,
ROI mosaic x1.5,60,1744,,1.0
ROI mosaic x1.5,80,2317,,1.0
thumbnail 48px,30,694,,
thumbnail 48px,60,722,,
thumbnail 48px,80,779,,
thumbnail 64px,30,731,,
thumbnail 64px,60,769,,
thumbnail 64px,80,858,,
thumbnail 96px,30,838,,
thumbnail 96px,60,935,,
thumbnail 96px,80,1122,,
thumbnail 128px,30,988,,
thumbnail 128px,60,1124,,
thumbnail 128px,80,1483,,
whole tile,30,17107,37.623739780358136,
whole tile,40,22672,39.109476519590686,
whole tile,50,29780,40.74863669091984,
whole tile,60,31673,41.731122102148255,
whole tile,80,63852,48.23893832400127,
ROI mosaic x1.5,60,4918,,1.0
ROI mosaic x1.5,80,7579,,1.0
thumbnail 48px,30,925,,
thumbnail 48px,60,1124,,
thumbnail 48px,80,1380,,
thumbnail 64px,30,1139,,
thumbnail 64px,60,1449,,
thumbnail 64px,80,1858,,
thumbnail 96px,30,1678,,
thumbnail 96px,60,2294,,
thumbnail 96px,80,3190,,
thumbnail 128px,30,2389,,
thumbnail 128px,60,3414,,
thumbnail 128px,80,4950,,
whole tile,30,39802,35.27705891557019,
whole tile,40,46937,36.613471701407875,
whole tile,50,55449,38.021103377325716,
whole tile,60,59103,39.00535367621845,
whole tile,80,96107,44.982773556257044,
ROI mosaic x1.5,60,18085,,2.0
ROI mosaic x1.5,80,26159,,2.0
thumbnail 48px,30,681,,
thumbnail 48px,60,706,,
thumbnail 48px,80,756,,
thumbnail 64px,30,720,,
thumbnail 64px,60,762,,
thumbnail 64px,80,840,,
thumbnail 96px,30,818,,
thumbnail 96px,60,892,,
thumbnail 96px,80,1106,,
thumbnail 128px,30,962,,
thumbnail 128px,60,1109,,
thumbnail 128px,80,1651,,
whole tile,30,30091,36.11967925997652,
whole tile,40,36800,37.49084064533048,
whole tile,50,44932,39.15587404702698,
whole tile,60,47269,39.89334080730971,
whole tile,80,80974,46.81868306369182,
ROI mosaic x1.5,60,3989,,1.0
ROI mosaic x1.5,80,5610,,1.0
thumbnail 48px,30,765,,
thumbnail 48px,60,853,,
thumbnail 48px,80,1001,,
thumbnail 64px,30,863,,
thumbnail 64px,60,1013,,
thumbnail 64px,80,1255,,
thumbnail 96px,30,1107,,
thumbnail 96px,60,1429,,
thumbnail 96px,80,1940,,
thumbnail 128px,30,1475,,
thumbnail 128px,60,2032,,
thumbnail 128px,80,2887,,
whole tile,30,25113,37.79192240863436,
whole tile,40,30450,39.07357038445178,
whole tile,50,36586,40.29623269378611,
whole tile,60,38780,41.202016285021685,
whole tile,80,67975,47.19080754630581,
ROI mosaic x1.5,60,1413,,2.0
ROI mosaic x1.5,80,1482,,2.0
thumbnail 48px,30,746,,
thumbnail 48px,60,812,,
thumbnail 48px,80,920,,
thumbnail 64px,30,853,,
thumbnail 64px,60,998,,
thumbnail 64px,80,1172,,
thumbnail 96px,30,1038,,
thumbnail 96px,60,1247,,
thumbnail 96px,80,1592,,
thumbnail 128px,30,1402,,
thumbnail 128px,60,1807,,
thumbnail 128px,80,2446,,
whole tile,30,33857,32.22830324527103,
whole tile,40,40221,32.81779819547046,
whole tile,50,46692,33.723858155526614,
whole tile,60,50791,34.25825876078849,
whole tile,80,85006,38.644596345532406,
ROI mosaic x1.5,60,860,,1.0
ROI mosaic x1.5,80,999,,1.0
thumbnail 48px,30,727,,
thumbnail 48px,60,761,,
thumbnail 48px,80,800,,
thumbnail 64px,30,767,,
thumbnail 64px,60,812,,
thumbnail 64px,80,898,,
thumbnail 96px,30,881,,
thumbnail 96px,60,970,,
thumbnail 96px,80,1114,,
thumbnail 128px,30,1034,,
thumbnail 128px,60,1178,,
thumbnail 128px,80,1396,,
whole tile,30,13901,38.105339914145404,
whole tile,40,17326,38.656375506923204,
whole tile,50,22301,39.46759369789519,
whole tile,60,24376,40.039865572630795,
whole tile,80,56389,45.306398127692795,
ROI mosaic x1.5,60,1448,,2.0
ROI mosaic x1.5,80,1549,,2.0
thumbnail 48px,30,758,,
thumbnail 48px,60,851,,
thumbnail 48px,80,969,,
thumbnail 64px,30,855,,
thumbnail 64px,60,988,,
thumbnail 64px,80,1194,,
thumbnail 96px,30,1058,,
thumbnail 96px,60,1358,,
thumbnail 96px,80,1766,,
thumbnail 128px,30,1334,,
thumbnail 128px,60,1797,,
thumbnail 128px,80,2492,,
whole tile,30,22001,38.34370881497136,
whole tile,40,27021,39.563904104021546,
whole tile,50,33371,40.80779459004007,
whole tile,60,35200,41.689608190674164,
whole tile,80,63392,48.51397245615556,
ROI mosaic x1.5,60,4688,,1.0
ROI mosaic x1.5,80,7069,,1.0
thumbnail 48px,30,699,,
thumbnail 48px,60,746,,
thumbnail 48px,80,821,,
thumbnail 64px,30,754,,
thumbnail 64px,60,827,,
thumbnail 64px,80,948,,
thumbnail 96px,30,881,,
thumbnail 96px,60,1040,,
thumbnail 96px,80,1296,,
thumbnail 128px,30,1053,,
thumbnail 128px,60,1302,,
thumbnail 128px,80,1851,,
whole tile,30,27116,37.30011130604464,
whole tile,40,32937,38.3284114051711,
whole tile,50,39695,40.23631691745321,
whole tile,60,41885,40.66271257519855,
whole tile,80,73358,47.761002658136974,
ROI mosaic x1.5,60,683,,1.0
ROI mosaic x1.5,80,708,,1.0
thumbnail 48px,30,688,,
thumbnail 48px,60,719,,
thumbnail 48px,80,787,,
thumbnail 64px,30,732,,
thumbnail 64px,60,778,,
thumbnail 64px,80,890,,
thumbnail 96px,30,838,,
thumbnail 96px,60,928,,
thumbnail 96px,80,1194,,
thumbnail 128px,30,982,,
thumbnail 128px,60,1181,,
thumbnail 128px,80,1803,,
whole tile,30,28879,36.5323429624762,
whole tile,40,35107,37.93211134583324,
whole tile,50,42814,39.59251855854056,
whole tile,60,45702,40.73704781016077,
whole tile,80,78012,46.98881564559961,
ROI mosaic x1.5,60,710,,1.0
ROI mosaic x1.5,80,750,,1.0
thumbnail 48px,30,681,,
thumbnail 48px,60,709,,
thumbnail 48px,80,779,,
thumbnail 64px,30,719,,
thumbnail 64px,60,771,,
thumbnail 64px,80,890,,
thumbnail 96px,30,836,,
thumbnail 96px,60,967,,
thumbnail 96px,80,1311,,
thumbnail 128px,30,1005,,
thumbnail 128px,60,1295,,
thumbnail 128px,80,1922,,
whole tile,30,20063,35.59526901322861,
whole tile,40,25836,36.356333463326784,
whole tile,50,33742,37.53052397827615,
whole tile,60,38928,38.124683525242794,
whole tile,80,81019,43.47884505673453,
ROI mosaic x1.5,60,5404,,1.0
ROI mosaic x1.5,80,8493,,1.0
thumbnail 48px,30,663,,
thumbnail 48px,60,666,,
thumbnail 48px,80,672,,
thumbnail 64px,30,692,,
thumbnail 64px,60,699,,
thumbnail 64px,80,707,,
thumbnail 96px,30,774,,
thumbnail 96px,60,786,,
thumbnail 96px,80,813,,
thumbnail 128px,30,891,,
thumbnail 128px,60,905,,
thumbnail 128px,80,984,,
whole tile,30,11352,40.024643215316125,
whole tile,40,13853,40.98706252198404,
whole tile,50,18846,41.62680703637487,
whole tile,60,22874,42.725066378260465,
whole tile,80,50497,46.70717797494076,
ROI mosaic x1.5,60,872,,1.0
ROI mosaic x1.5,80,989,,1.0
thumbnail 48px,30,687,,
thumbnail 48px,60,726,,
thumbnail 48px,80,787,,
thumbnail 64px,30,733,,
thumbnail 64px,60,789,,
thumbnail 64px,80,907,,
thumbnail 96px,30,857,,
thumbnail 96px,60,975,,
thumbnail 96px,80,1308,,
thumbnail 128px,30,1006,,
thumbnail 128px,60,1254,,
thumbnail 128px,80,2007,,
whole tile,30,34244,36.366831492569396,
whole tile,40,40991,37.521435943171426,
whole tile,50,48909,39.00903255639653,
whole tile,60,51631,40.036715269733804,
whole tile,80,85643,46.61406777567288,
ROI mosaic x1.5,60,9987,,5.0
ROI mosaic x1.5,80,13292,,5.0
thumbnail 48px,30,692,,
thumbnail 48px,60,711,,
thumbnail 48px,80,761,,
thumbnail 64px,30,728,,
thumbnail 64px,60,757,,
thumbnail 64px,80,854,,
thumbnail 96px,30,830,,
thumbnail 96px,60,906,,
thumbnail 96px,80,1190,,
thumbnail 128px,30,1010,,
thumbnail 128px,60,1203,,
thumbnail 128px,80,1801,,
whole tile,30,27693,37.42386804949877,
whole tile,40,33040,38.90273204853801,
whole tile,50,39910,40.018637185928625,
whole tile,60,42225,41.529423056081356,
whole tile,80,70274,47.3794086803213,
ROI mosaic x1.5,60,15204,,1.0
ROI mosaic x1.5,80,22122,,1.0
thumbnail 48px,30,689,,
thumbnail 48px,60,712,,
thumbnail 48px,80,759,,
thumbnail 64px,30,733,,
thumbnail 64px,60,774,,
thumbnail 64px,80,847,,
thumbnail 96px,30,842,,
thumbnail 96px,60,921,,
thumbnail 96px,80,1070,,
thumbnail 128px,30,997,,
thumbnail 128px,60,1109,,
thumbnail 128px,80,1408,,
whole tile,30,20699,37.28366110491559,
whole tile,40,27401,38.51286973260119,
whole tile,50,33306,40.59986167855085,
whole tile,60,35692,41.767376970015995,
whole tile,80,64403,48.29643618204906,
ROI mosaic x1.5,60,4378,,4.0
ROI mosaic x1.5,80,5288,,4.0
thumbnail 48px,30,749,,
thumbnail 48px,60,833,,
thumbnail 48px,80,941,,
thumbnail 64px,30,830,,
thumbnail 64px,60,959,,
thumbnail 64px,80,1128,,
thumbnail 96px,30,1044,,
thumbnail 96px,60,1275,,
thumbnail 96px,80,1629,,
thumbnail 128px,30,1344,,
thumbnail 128px,60,1731,,
thumbnail 128px,80,2347,,
whole tile,30,19708,35.641676620067685,
whole tile,40,24449,36.8111301968776,
whole tile,50,29941,37.417068228523306,
whole tile,60,32779,38.06884983695811,
whole tile,80,76005,45.95764506811872,
ROI mosaic x1.5,60,1990,,3.0
ROI mosaic x1.5,80,2044,,3.0
thumbnail 48px,30,734,,
thumbnail 48px,60,795,,
thumbnail 48px,80,891,,
thumbnail 64px,30,796,,
thumbnail 64px,60,897,,
thumbnail 64px,80,1064,,
thumbnail 96px,30,964,,
thumbnail 96px,60,1167,,
thumbnail 96px,80,1513,,
thumbnail 128px,30,1183,,
thumbnail 128px,60,1514,,
thumbnail 128px,80,2113,,
whole tile,30,18899,37.912577578417455,
whole tile,40,24476,38.96653336883849,
whole tile,50,30764,40.03077084079949,
whole tile,60,36123,41.08994619090594,
whole tile,80,65330,45.48069096296342,
ROI mosaic x1.5,60,668,,1.0
ROI mosaic x1.5,80,683,,1.0
thumbnail 48px,30,684,,
thumbnail 48px,60,731,,
thumbnail 48px,80,844,,
thumbnail 64px,30,729,,
thumbnail 64px,60,857,,
thumbnail 64px,80,1163,,
thumbnail 96px,30,954,,
thumbnail 96px,60,1496,,
thumbnail 96px,80,2372,,
thumbnail 128px,30,1547,,
thumbnail 128px,60,2746,,
thumbnail 128px,80,4399,,
whole tile,30,63206,33.09940834699412,
whole tile,40,71452,34.43068964613189,
whole tile,50,82168,35.686787994933184,
whole tile,60,87906,36.40174373474996,
whole tile,80,135284,43.09257416695235,
ROI mosaic x1.5,60,11222,,4.0
ROI mosaic x1.5,80,14830,,4.0
thumbnail 48px,30,666,,
thumbnail 48px,60,684,,
thumbnail 48px,80,714,,
thumbnail 64px,30,701,,
thumbnail 64px,60,723,,
thumbnail 64px,80,768,,
thumbnail 96px,30,789,,
thumbnail 96px,60,831,,
thumbnail 96px,80,964,,
thumbnail 128px,30,916,,
thumbnail 128px,60,978,,
thumbnail 128px,80,1307,,
whole tile,30,24422,37.894744896884866,
whole tile,40,30633,39.03719021569732,
whole tile,50,37520,40.255700954550065,
whole tile,60,39456,41.713545740865676,
whole tile,80,69860,48.323114783948085,
ROI mosaic x1.5,60,2886,,2.0
ROI mosaic x1.5,80,3745,,2.0
thumbnail 48px,30,689,,
thumbnail 48px,60,713,,
thumbnail 48px,80,759,,
thumbnail 64px,30,732,,
thumbnail 64px,60,766,,
thumbnail 64px,80,827,,
thumbnail 96px,30,834,,
thumbnail 96px,60,885,,
thumbnail 96px,80,1000,,
thumbnail 128px,30,984,,
thumbnail 128px,60,1083,,
thumbnail 128px,80,1323,,
whole tile,30,18288,38.20701549651504,
whole tile,40,24345,38.86857063072946,
whole tile,50,31165,40.43570583949429,
whole tile,60,32880,41.10896494695642,
whole tile,80,65087,48.42740539835826,
ROI mosaic x1.5,60,1030,,1.0
ROI mosaic x1.5,80,1306,,1.0
thumbnail 48px,30,745,,
thumbnail 48px,60,811,,
thumbnail 48px,80,899,,
thumbnail 64px,30,800,,
thumbnail 64px,60,896,,
thumbnail 64px,80,1046,,
thumbnail 96px,30,964,,
thumbnail 96px,60,1130,,
thumbnail 96px,80,1415,,
thumbnail 128px,30,1152,,
thumbnail 128px,60,1411,,
thumbnail 128px,80,1847,,
whole tile,30,17672,38.52238235511066,
whole tile,40,23736,39.632445989417846,
whole tile,50,29148,41.1990817028514,
whole tile,60,31590,41.57986804310263,
whole tile,80,59476,48.74037190268147,
ROI mosaic x1.5,60,2515,,2.0
ROI mosaic x1.5,80,3122,,2.0
thumbnail 48px,30,682,,
thumbnail 48px,60,737,,
thumbnail 48px,80,841,,
thumbnail 64px,30,729,,
thumbnail 64px,60,857,,
thumbnail 64px,80,1111,,
thumbnail 96px,30,967,,
thumbnail 96px,60,1427,,
thumbnail 96px,80,2085,,
thumbnail 128px,30,1440,,
thumbnail 128px,60,2314,,
thumbnail 128px,80,3762,,
whole tile,30,55699,33.58539820567018,
whole tile,40,65230,34.8076034346719,
whole tile,50,75421,35.90625181230892,
whole tile,60,82950,36.69907976064133,
whole tile,80,128210,41.93028907022821,
ROI mosaic x1.5,60,1046,,1.0
ROI mosaic x1.5,80,1229,,1.0
thumbnail 48px,30,672,,
thumbnail 48px,60,681,,
thumbnail 48px,80,708,,
thumbnail 64px,30,703,,
thumbnail 64px,60,718,,
thumbnail 64px,80,778,,
thumbnail 96px,30,795,,
thumbnail 96px,60,820,,
thumbnail 96px,80,926,,
thumbnail 128px,30,917,,
thumbnail 128px,60,948,,
thumbnail 128px,80,1153,,
whole tile,30,15666,40.28071169252702,
whole tile,40,19078,40.31629256566155,
whole tile,50,22764,42.954511637104595,
whole tile,60,24047,43.65006639718171,
whole tile,80,44967,50.64553376968546,
ROI mosaic x1.5,60,1040,,1.0
ROI mosaic x1.5,80,1241,,1.0
thumbnail 48px,30,870,,
thumbnail 48px,60,994,,
thumbnail 48px,80,1201,,
thumbnail 64px,30,999,,
thumbnail 64px,60,1221,,
thumbnail 64px,80,1502,,
thumbnail 96px,30,1363,,
thumbnail 96px,60,1726,,
thumbnail 96px,80,2265,,
thumbnail 128px,30,1743,,
thumbnail 128px,60,2341,,
thumbnail 128px,80,3201,,
whole tile,30,20453,38.65048386917339,
whole tile,40,23483,40.22023024224723,
whole tile,50,27024,41.389295224074665,
whole tile,60,29129,42.13291808484456,
whole tile,80,54487,48.307447359829254,
ROI mosaic x1.5,60,660,,1.0
ROI mosaic x1.5,80,679,,1.0
thumbnail 48px,30,826,,
thumbnail 48px,60,954,,
thumbnail 48px,80,1173,,
thumbnail 64px,30,969,,
thumbnail 64px,60,1223,,
thumbnail 64px,80,1653,,
thumbnail 96px,30,1445,,
thumbnail 96px,60,2110,,
thumbnail 96px,80,3169,,
thumbnail 128px,30,2256,,
thumbnail 128px,60,3610,,
thumbnail 128px,80,5660,,
whole tile,30,67254,32.07900716590653,
whole tile,40,77241,33.162647920394036,
whole tile,50,88761,34.310802670388355,
whole tile,60,96095,35.185051642373615,
whole tile,80,146907,40.769963023407136,
ROI mosaic x1.5,60,2750,,1.0
ROI mosaic x1.5,80,3672,,1.0
thumbnail 48px,30,685,,
thumbnail 48px,60,711,,
thumbnail 48px,80,766,,
thumbnail 64px,30,723,,
thumbnail 64px,60,771,,
thumbnail 64px,80,875,,
thumbnail 96px,30,831,,
thumbnail 96px,60,932,,
thumbnail 96px,80,1214,,
thumbnail 128px,30,991,,
thumbnail 128px,60,1210,,
thumbnail 128px,80,1867,,
whole tile,30,30209,36.56039457744507,
whole tile,40,36541,37.86583402268421,
whole tile,50,44357,39.27860576672347,
whole tile,60,47077,40.36100607039424,
whole tile,80,80243,46.798174622755084,
ROI mosaic x1.5,60,5270,,2.0
ROI mosaic x1.5,80,7192,,2.0
thumbnail 48px,30,688,,
thumbnail 48px,60,725,,
thumbnail 48px,80,780,,
thumbnail 64px,30,728,,
thumbnail 64px,60,777,,
thumbnail 64px,80,861,,
thumbnail 96px,30,849,,
thumbnail 96px,60,948,,
thumbnail 96px,80,1168,,
thumbnail 128px,30,1013,,
thumbnail 128px,60,1162,,
thumbnail 128px,80,1615,,
whole tile,30,26943,36.57811138986237,
whole tile,40,34146,37.88681875319428,
whole tile,50,41583,39.28830396989473,
whole tile,60,43960,40.18542739485734,
whole tile,80,77636,47.21319594736844,
ROI mosaic x1.5,60,12633,,4.0
ROI mosaic x1.5,80,17975,,4.0
thumbnail 48px,30,672,,
thumbnail 48px,60,684,,
thumbnail 48px,80,700,,
thumbnail 64px,30,709,,
thumbnail 64px,60,729,,
thumbnail 64px,80,753,,
thumbnail 96px,30,798,,
thumbnail 96px,60,820,,
thumbnail 96px,80,873,,
thumbnail 128px,30,932,,
thumbnail 128px,60,980,,
thumbnail 128px,80,1087,,
whole tile,30,12102,40.277600698529135,
whole tile,40,15332,40.44897148049583,
whole tile,50,20770,41.45262983559017,
whole tile,60,25614,42.772951401850854,
whole tile,80,54037,47.13218659875578,
ROI mosaic x1.5,60,892,,1.0
ROI mosaic x1.5,80,1028,,1.0
thumbnail 48px,30,708,,
thumbnail 48px,60,775,,
thumbnail 48px,80,863,,
thumbnail 64px,30,763,,
thumbnail 64px,60,869,,
thumbnail 64px,80,1025,,
thumbnail 96px,30,913,,
thumbnail 96px,60,1116,,
thumbnail 96px,80,1468,,
thumbnail 128px,30,1112,,
thumbnail 128px,60,1459,,
thumbnail 128px,80,2134,,
whole tile,30,29255,36.12249373937209,
whole tile,40,35938,37.49281218691462,
whole tile,50,43994,38.738947320901744,
whole tile,60,46962,39.61189769712754,
whole tile,80,81311,46.04677849661485,
ROI mosaic x1.5,60,2141,,2.0
ROI mosaic x1.5,80,2574,,2.0
thumbnail 48px,30,709,,
thumbnail 48px,60,758,,
thumbnail 48px,80,843,,
thumbnail 64px,30,764,,
thumbnail 64px,60,845,,
thumbnail 64px,80,971,,
thumbnail 96px,30,926,,
thumbnail 96px,60,1063,,
thumbnail 96px,80,1359,,
thumbnail 128px,30,1134,,
thumbnail 128px,60,1401,,
thumbnail 128px,80,2069,,
whole tile,30,33557,36.272723850937034,
whole tile,40,39857,37.35897844488732,
whole tile,50,47607,39.05558347471211,
whole tile,60,50362,39.90925702397851,
whole tile,80,83545,46.72229747162547,
ROI mosaic x1.5,60,851,,1.0
ROI mosaic x1.5,80,937,,1.0
thumbnail 48px,30,695,,
thumbnail 48px,60,734,,
thumbnail 48px,80,805,,
thumbnail 64px,30,728,,
thumbnail 64px,60,791,,
thumbnail 64px,80,896,,
thumbnail 96px,30,844,,
thumbnail 96px,60,959,,
thumbnail 96px,80,1209,,
thumbnail 128px,30,987,,
thumbnail 128px,60,1182,,
thumbnail 128px,80,1629,,
whole tile,30,23306,34.34519031465914,
whole tile,40,30507,35.200244150007826,
whole tile,50,40068,35.8341231416959,
whole tile,60,41910,36.38071273151453,
whole tile,80,92839,44.89228613824576,
ROI mosaic x1.5,60,1559,,2.0
ROI mosaic x1.5,80,1707,,2.0
thumbnail 48px,30,688,,
thumbnail 48px,60,709,,
thumbnail 48px,80,761,,
thumbnail 64px,30,726,,
thumbnail 64px,60,768,,
thumbnail 64px,80,847,,
thumbnail 96px,30,847,,
thumbnail 96px,60,914,,
thumbnail 96px,80,1082,,
thumbnail 128px,30,987,,
thumbnail 128px,60,1099,,
thumbnail 128px,80,1370,,
whole tile,30,16640,38.54119786981096,
whole tile,40,22028,39.63842026611275,
whole tile,50,28654,40.73657328778704,
whole tile,60,30164,41.45845548335459,
whole tile,80,62113,48.29272018308166,
ROI mosaic x1.5,60,6954,,1.0
ROI mosaic x1.5,80,10825,,1.0
thumbnail 48px,30,731,,
thumbnail 48px,60,812,,
thumbnail 48px,80,933,,
thumbnail 64px,30,819,,
thumbnail 64px,60,950,,
thumbnail 64px,80,1139,,
thumbnail 96px,30,1017,,
thumbnail 96px,60,1267,,
thumbnail 96px,80,1654,,
thumbnail 128px,30,1260,,
thumbnail 128px,60,1687,,
thumbnail 128px,80,2321,,
whole tile,30,18622,38.35321465708493,
whole tile,40,23522,39.829719358683505,
whole tile,50,29410,40.87542075539666,
whole tile,60,31102,41.05272377805395,
whole tile,80,61809,48.19487407671957,
ROI mosaic x1.5,60,4225,,3.0
ROI mosaic x1.5,80,5638,,3.0
thumbnail 48px,30,698,,
thumbnail 48px,60,738,,
thumbnail 48px,80,812,,
thumbnail 64px,30,743,,
thumbnail 64px,60,805,,
thumbnail 64px,80,908,,
thumbnail 96px,30,871,,
thumbnail 96px,60,976,,
thumbnail 96px,80,1184,,
thumbnail 128px,30,1025,,
thumbnail 128px,60,1210,,
thumbnail 128px,80,1587,,
whole tile,30,21829,36.94665171311914,
whole tile,40,28389,38.56695594353508,
